scheme,security,horizon,fold,feature,relevance
block_cv,NOR_10Y,5,Block_GFC,cpi_nsa_level,0.0
block_cv,NOR_10Y,5,Block_GFC,pce_core_level,0.0
block_cv,NOR_10Y,5,Block_GFC,eur_3m,0.0
block_cv,NOR_10Y,5,Block_GFC,eur_1w,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_ibor_1m,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_ibor_6m,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_ecb_dfr_chg,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_ecb_dfr_level,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_eurnok_chg_1d,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_eurnok_level,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_eurnok_mom_1m,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_eurnok_mom_3m,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_eurnok_rvol_20d,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_govt_10y,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_govt_3y,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_govt_5y,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_i44_chg_1d,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_i44_level,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_i44_mom_1m,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_i44_mom_3m,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_i44_rvol_20d,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_kpi_yoy,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_kpijae_yoy,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_nibor_nowa_spread,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_nowa_level,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_polrate_chg_1d,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_polrate_days_since_chg,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_polrate_level,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_rb_rate_chg,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_rb_rate_level,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_unemp,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_usdnok_chg_1d,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_usdnok_level,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_usdnok_mom_1m,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_usdnok_mom_3m,0.0
block_cv,NOR_10Y,5,Block_GFC,nor_usdnok_rvol_20d,0.0
block_cv,NOR_10Y,5,Block_GFC,swap_govt_spread,0.0
block_cv,NOR_10Y,5,Block_GFC,xmpca_01,0.0
block_cv,NOR_10Y,5,Block_GFC,xmpca_02,0.0
block_cv,NOR_10Y,5,Block_GFC,xmpca_03,0.0
block_cv,NOR_10Y,5,Block_GFC,xmpca_04,0.0
block_cv,NOR_10Y,5,Block_GFC,xmpca_05,0.0
block_cv,NOR_10Y,5,Block_GFC,xmpca_06,0.0
block_cv,NOR_10Y,5,Block_GFC,xmpca_07,0.0
block_cv,NOR_10Y,5,Block_GFC,xmpca_08,0.0
block_cv,NOR_10Y,5,Block_GFC,xmpca_09,0.0
block_cv,NOR_10Y,5,Block_GFC,xmpca_10,0.0
block_cv,NOR_10Y,5,Block_GFC,xmpca_11,0.0
block_cv,NOR_10Y,5,Block_GFC,xmpca_12,0.0
block_cv,NOR_10Y,5,Block_ZIRP,chg_lag1,0.0
block_cv,NOR_10Y,5,Block_ZIRP,chg_lag2,0.0
block_cv,NOR_10Y,5,Block_ZIRP,chg_lag3,0.0
block_cv,NOR_10Y,5,Block_ZIRP,chg_lag4,0.0
block_cv,NOR_10Y,5,Block_ZIRP,chg_lag5,0.0
block_cv,NOR_10Y,5,Block_ZIRP,carry_roll,0.0
block_cv,NOR_10Y,5,Block_ZIRP,mom_63d,0.0
block_cv,NOR_10Y,5,Block_ZIRP,mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,mom_3m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,mom_6m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,mom_12m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,dev_ma_3m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,dev_ma_12m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,vol_20d,0.0
block_cv,NOR_10Y,5,Block_ZIRP,vol_regime,0.0
block_cv,NOR_10Y,5,Block_ZIRP,vol_zscore,0.0
block_cv,NOR_10Y,5,Block_ZIRP,level_zscore,0.0
block_cv,NOR_10Y,5,Block_ZIRP,slope_10_1,0.0
block_cv,NOR_10Y,5,Block_ZIRP,slope_10_5,0.0
block_cv,NOR_10Y,5,Block_ZIRP,slope_5_1,0.0
block_cv,NOR_10Y,5,Block_ZIRP,sofr_mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,ibor_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,ibor_chg_1d,0.0
block_cv,NOR_10Y,5,Block_ZIRP,ibor_mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,ibor_term_slope,0.0
block_cv,NOR_10Y,5,Block_ZIRP,swap_ibor_basis,0.0
block_cv,NOR_10Y,5,Block_ZIRP,move_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,move_zscore,0.0
block_cv,NOR_10Y,5,Block_ZIRP,vix_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,vix_zscore,0.0
block_cv,NOR_10Y,5,Block_ZIRP,v2x_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,vxn_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,ovx_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,gvz_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,spx_mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,spx_mom_3m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,sx5e_mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,sx5e_mom_3m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,mxwo_mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,ndx_mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,oil_mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,oil_mom_3m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,copper_mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,opec_prod,0.0
block_cv,NOR_10Y,5,Block_ZIRP,natgas_mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,be5y_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,be10y_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,be_slope,0.0
block_cv,NOR_10Y,5,Block_ZIRP,be5y_chg_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,ig_spread,0.0
block_cv,NOR_10Y,5,Block_ZIRP,hy_spread,0.0
block_cv,NOR_10Y,5,Block_ZIRP,ig_chg_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,hy_chg_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,cpi_yoy,0.0
block_cv,NOR_10Y,5,Block_ZIRP,pce_core_chg,22.281982421875
block_cv,NOR_10Y,5,Block_ZIRP,nfp_change,0.0
block_cv,NOR_10Y,5,Block_ZIRP,pmi_us,0.0
block_cv,NOR_10Y,5,Block_ZIRP,pmi_eur,43.5724983215332
block_cv,NOR_10Y,5,Block_ZIRP,unemp_eur,0.0
block_cv,NOR_10Y,5,Block_ZIRP,cpi_nsa_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,pce_core_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,eur_3m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,eur_1w,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_ibor_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_ibor_6m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_ecb_dfr_chg,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_ecb_dfr_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_eurnok_chg_1d,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_eurnok_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_eurnok_mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_eurnok_mom_3m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_eurnok_rvol_20d,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_govt_10y,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_govt_3y,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_govt_5y,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_i44_chg_1d,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_i44_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_i44_mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_i44_mom_3m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_i44_rvol_20d,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_kpi_yoy,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_kpijae_yoy,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_nibor_nowa_spread,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_nowa_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_polrate_chg_1d,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_polrate_days_since_chg,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_polrate_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_rb_rate_chg,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_rb_rate_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_unemp,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_usdnok_chg_1d,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_usdnok_level,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_usdnok_mom_1m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_usdnok_mom_3m,0.0
block_cv,NOR_10Y,5,Block_ZIRP,nor_usdnok_rvol_20d,0.0
block_cv,NOR_10Y,5,Block_ZIRP,swap_govt_spread,0.0
block_cv,NOR_10Y,5,Block_ZIRP,xmpca_01,0.0
block_cv,NOR_10Y,5,Block_ZIRP,xmpca_02,0.0
block_cv,NOR_10Y,5,Block_ZIRP,xmpca_03,34.14551544189453
block_cv,NOR_10Y,5,Block_ZIRP,xmpca_04,0.0
block_cv,NOR_10Y,5,Block_ZIRP,xmpca_05,0.0
block_cv,NOR_10Y,5,Block_ZIRP,xmpca_06,0.0
block_cv,NOR_10Y,5,Block_ZIRP,xmpca_07,0.0
block_cv,NOR_10Y,5,Block_ZIRP,xmpca_08,0.0
block_cv,NOR_10Y,5,Block_ZIRP,xmpca_09,0.0
block_cv,NOR_10Y,5,Block_ZIRP,xmpca_10,0.0
block_cv,NOR_10Y,5,Block_ZIRP,xmpca_11,0.0
block_cv,NOR_10Y,5,Block_ZIRP,xmpca_12,0.0
block_cv,NOR_10Y,5,Block_COVID,chg_lag1,0.0
block_cv,NOR_10Y,5,Block_COVID,chg_lag2,0.0
block_cv,NOR_10Y,5,Block_COVID,chg_lag3,0.0
block_cv,NOR_10Y,5,Block_COVID,chg_lag4,0.0
block_cv,NOR_10Y,5,Block_COVID,chg_lag5,5.589613914489746
block_cv,NOR_10Y,5,Block_COVID,carry_roll,8.893486022949219
block_cv,NOR_10Y,5,Block_COVID,mom_63d,0.0
block_cv,NOR_10Y,5,Block_COVID,mom_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,mom_3m,0.0
block_cv,NOR_10Y,5,Block_COVID,mom_6m,0.0
block_cv,NOR_10Y,5,Block_COVID,mom_12m,0.0
block_cv,NOR_10Y,5,Block_COVID,dev_ma_3m,0.0
block_cv,NOR_10Y,5,Block_COVID,dev_ma_12m,0.0
block_cv,NOR_10Y,5,Block_COVID,vol_20d,0.0
block_cv,NOR_10Y,5,Block_COVID,vol_regime,0.0
block_cv,NOR_10Y,5,Block_COVID,vol_zscore,0.0
block_cv,NOR_10Y,5,Block_COVID,level_zscore,0.0
block_cv,NOR_10Y,5,Block_COVID,slope_10_1,0.0
block_cv,NOR_10Y,5,Block_COVID,slope_10_5,3.0839264392852783
block_cv,NOR_10Y,5,Block_COVID,slope_5_1,0.0
block_cv,NOR_10Y,5,Block_COVID,sofr_mom_1m,11.681036949157715
block_cv,NOR_10Y,5,Block_COVID,ibor_level,0.0
block_cv,NOR_10Y,5,Block_COVID,ibor_chg_1d,4.6079277992248535
block_cv,NOR_10Y,5,Block_COVID,ibor_mom_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,ibor_term_slope,0.0
block_cv,NOR_10Y,5,Block_COVID,swap_ibor_basis,0.0
block_cv,NOR_10Y,5,Block_COVID,move_level,0.0
block_cv,NOR_10Y,5,Block_COVID,move_zscore,0.0
block_cv,NOR_10Y,5,Block_COVID,vix_level,0.0
block_cv,NOR_10Y,5,Block_COVID,vix_zscore,0.0
block_cv,NOR_10Y,5,Block_COVID,v2x_level,0.0
block_cv,NOR_10Y,5,Block_COVID,vxn_level,0.0
block_cv,NOR_10Y,5,Block_COVID,ovx_level,0.0
block_cv,NOR_10Y,5,Block_COVID,gvz_level,0.0
block_cv,NOR_10Y,5,Block_COVID,spx_mom_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,spx_mom_3m,0.0
block_cv,NOR_10Y,5,Block_COVID,sx5e_mom_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,sx5e_mom_3m,0.0
block_cv,NOR_10Y,5,Block_COVID,mxwo_mom_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,ndx_mom_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,oil_mom_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,oil_mom_3m,0.0
block_cv,NOR_10Y,5,Block_COVID,copper_mom_1m,9.916951179504395
block_cv,NOR_10Y,5,Block_COVID,opec_prod,0.0
block_cv,NOR_10Y,5,Block_COVID,natgas_mom_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,be5y_level,0.0
block_cv,NOR_10Y,5,Block_COVID,be10y_level,0.0
block_cv,NOR_10Y,5,Block_COVID,be_slope,0.0
block_cv,NOR_10Y,5,Block_COVID,be5y_chg_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,ig_spread,0.0
block_cv,NOR_10Y,5,Block_COVID,hy_spread,0.0
block_cv,NOR_10Y,5,Block_COVID,ig_chg_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,hy_chg_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,cpi_yoy,0.0
block_cv,NOR_10Y,5,Block_COVID,pce_core_chg,0.0
block_cv,NOR_10Y,5,Block_COVID,nfp_change,16.748058319091797
block_cv,NOR_10Y,5,Block_COVID,pmi_us,0.0
block_cv,NOR_10Y,5,Block_COVID,pmi_eur,0.0
block_cv,NOR_10Y,5,Block_COVID,unemp_eur,14.129620552062988
block_cv,NOR_10Y,5,Block_COVID,cpi_nsa_level,0.0
block_cv,NOR_10Y,5,Block_COVID,pce_core_level,0.0
block_cv,NOR_10Y,5,Block_COVID,eur_3m,0.0
block_cv,NOR_10Y,5,Block_COVID,eur_1w,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_ibor_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_ibor_6m,3.936981678009033
block_cv,NOR_10Y,5,Block_COVID,nor_ecb_dfr_chg,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_ecb_dfr_level,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_eurnok_chg_1d,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_eurnok_level,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_eurnok_mom_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_eurnok_mom_3m,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_eurnok_rvol_20d,18.970449447631836
block_cv,NOR_10Y,5,Block_COVID,nor_govt_10y,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_govt_3y,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_govt_5y,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_i44_chg_1d,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_i44_level,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_i44_mom_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_i44_mom_3m,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_i44_rvol_20d,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_kpi_yoy,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_kpijae_yoy,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_nibor_nowa_spread,2.441941261291504
block_cv,NOR_10Y,5,Block_COVID,nor_nowa_level,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_polrate_chg_1d,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_polrate_days_since_chg,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_polrate_level,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_rb_rate_chg,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_rb_rate_level,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_unemp,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_usdnok_chg_1d,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_usdnok_level,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_usdnok_mom_1m,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_usdnok_mom_3m,0.0
block_cv,NOR_10Y,5,Block_COVID,nor_usdnok_rvol_20d,0.0
block_cv,NOR_10Y,5,Block_COVID,swap_govt_spread,0.0
block_cv,NOR_10Y,5,Block_COVID,xmpca_01,0.0
block_cv,NOR_10Y,5,Block_COVID,xmpca_02,0.0
block_cv,NOR_10Y,5,Block_COVID,xmpca_03,0.0
block_cv,NOR_10Y,5,Block_COVID,xmpca_04,0.0
block_cv,NOR_10Y,5,Block_COVID,xmpca_05,0.0
block_cv,NOR_10Y,5,Block_COVID,xmpca_06,0.0
block_cv,NOR_10Y,5,Block_COVID,xmpca_07,0.0
block_cv,NOR_10Y,5,Block_COVID,xmpca_08,0.0
block_cv,NOR_10Y,5,Block_COVID,xmpca_09,0.0
block_cv,NOR_10Y,5,Block_COVID,xmpca_10,0.0
block_cv,NOR_10Y,5,Block_COVID,xmpca_11,0.0
block_cv,NOR_10Y,5,Block_COVID,xmpca_12,0.0
block_cv,NOR_10Y,5,Block_Hiking,chg_lag1,0.0
block_cv,NOR_10Y,5,Block_Hiking,chg_lag2,0.0
block_cv,NOR_10Y,5,Block_Hiking,chg_lag3,0.0
block_cv,NOR_10Y,5,Block_Hiking,chg_lag4,0.0
block_cv,NOR_10Y,5,Block_Hiking,chg_lag5,0.0
block_cv,NOR_10Y,5,Block_Hiking,carry_roll,15.035665512084961
block_cv,NOR_10Y,5,Block_Hiking,mom_63d,0.0
block_cv,NOR_10Y,5,Block_Hiking,mom_1m,25.86673355102539
block_cv,NOR_10Y,5,Block_Hiking,mom_3m,0.0
block_cv,NOR_10Y,5,Block_Hiking,mom_6m,0.0
block_cv,NOR_10Y,5,Block_Hiking,mom_12m,0.0
block_cv,NOR_10Y,5,Block_Hiking,dev_ma_3m,0.0
block_cv,NOR_10Y,5,Block_Hiking,dev_ma_12m,0.0
block_cv,NOR_10Y,5,Block_Hiking,vol_20d,7.263469219207764
block_cv,NOR_10Y,5,Block_Hiking,vol_regime,14.138477325439453
block_cv,NOR_10Y,5,Block_Hiking,vol_zscore,0.0
block_cv,NOR_10Y,5,Block_Hiking,level_zscore,0.0
block_cv,NOR_10Y,5,Block_Hiking,slope_10_1,0.0
block_cv,NOR_10Y,5,Block_Hiking,slope_10_5,0.0
block_cv,NOR_10Y,5,Block_Hiking,slope_5_1,0.0
block_cv,NOR_10Y,5,Block_Hiking,sofr_mom_1m,12.221637725830078
block_cv,NOR_10Y,5,Block_Hiking,ibor_level,0.0
block_cv,NOR_10Y,5,Block_Hiking,ibor_chg_1d,0.0
block_cv,NOR_10Y,5,Block_Hiking,ibor_mom_1m,0.0
block_cv,NOR_10Y,5,Block_Hiking,ibor_term_slope,0.0
block_cv,NOR_10Y,5,Block_Hiking,swap_ibor_basis,0.0
block_cv,NOR_10Y,5,Block_Hiking,move_level,0.0
block_cv,NOR_10Y,5,Block_Hiking,move_zscore,0.0
block_cv,NOR_10Y,5,Block_Hiking,vix_level,0.0
block_cv,NOR_10Y,5,Block_Hiking,vix_zscore,0.0
block_cv,NOR_10Y,5,Block_Hiking,v2x_level,0.0
block_cv,NOR_10Y,5,Block_Hiking,vxn_level,0.0
block_cv,NOR_10Y,5,Block_Hiking,ovx_level,0.0
block_cv,NOR_10Y,5,Block_Hiking,gvz_level,0.0
block_cv,NOR_10Y,5,Block_Hiking,spx_mom_1m,0.0
block_cv,NOR_10Y,5,Block_Hiking,spx_mom_3m,0.0
block_cv,NOR_10Y,5,Block_Hiking,sx5e_mom_1m,0.0
block_cv,NOR_10Y,5,Block_Hiking,sx5e_mom_3m,0.0
block_cv,NOR_10Y,5,Block_Hiking,mxwo_mom_1m,0.0
block_cv,NOR_10Y,5,Block_Hiking,ndx_mom_1m,0.0
block_cv,NOR_10Y,5,Block_Hiking,oil_mom_1m,0.0
block_cv,NOR_10Y,5,Block_Hiking,oil_mom_3m,15.645750999450684
block_cv,NOR_10Y,5,Block_Hiking,copper_mom_1m,0.0
block_cv,NOR_10Y,5,Block_Hiking,opec_prod,4.227813243865967
block_cv,NOR_10Y,5,Block_Hiking,natgas_mom_1m,0.0
block_cv,NOR_10Y,5,Block_Hiking,be5y_level,0.0
block_cv,NOR_10Y,5,Block_Hiking,be10y_level,0.0
block_cv,NOR_10Y,5,Block_Hiking,be_slope,0.0
block_cv,NOR_10Y,5,Block_Hiking,be5y_chg_1m,0.0
block_cv,NOR_10Y,5,Block_Hiking,ig_spread,0.0
block_cv,NOR_10Y,5,Block_Hiking,hy_spread,0.0
block_cv,NOR_10Y,5,Block_Hiking,ig_chg_1m,0.0
block_cv,NOR_10Y,5,Block_Hiking,hy_chg_1m,0.0
block_cv,NOR_10Y,5,Block_Hiking,cpi_yoy,0.0
block_cv,NOR_10Y,5,Block_Hiking,pce_core_chg,0.0
block_cv,NOR_10Y,5,Block_Hiking,nfp_change,0.0
block_cv,NOR_10Y,5,Block_Hiking,pmi_us,0.0
block_cv,NOR_10Y,5,Block_Hiking,pmi_eur,0.0
block_cv,NOR_10Y,5,Block_Hiking,unemp_eur,5.600444316864014
block_cv,NOR_10Y,5,Block_Hiking,cpi_nsa_level,0.0
block_cv,NOR_10Y,5,Block_Hiking,pce_core_level,0.0
block_cv,NOR_10Y,5,Block_Hiking,eur_3m,0.0
block_cv,NOR_10Y,5,Block_Hiking,eur_1w,0.0
block_cv,NOR_10Y,5,Block_Hiking,nor_ibor_1m,0.0
block_cv,NOR_10Y,5,Block_Hiking,nor_ibor_6m,0.0
block_cv,NOR_10Y,5,Block_Hiking,nor_ecb_dfr_chg,0.0
block_cv,NOR_10Y,5,Block_Hiking,nor_ecb_dfr_level,0.0
block_cv,NOR_10Y,5,Block_Hiking,nor_eurnok_chg_1d,0.0
block_cv,NOR_10Y,5,Block_Hiking,nor_eurnok_level,0.0
